Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-06T10:18:39.958,E392 615E, A,E1,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:18:45.581,00BA 24FF, 4,CD,2015-09-06T10:18:39.514,ASL/16/3937*2F
2015-09-06T13:44:56.083,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:44:57.649,5566 4B2A, C,7B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:44:58.065,5566 4B52, E,49,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:00.049,5566 4B2A, C,8D,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:01.041,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:01.955,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:02.033,5460 4B52, D,3A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:03.025,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:04.016,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:05.994,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:06.982,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:07.970,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:08.957,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:09.944,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:10.966,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:11.916,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:17.537,5566 4FFF, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:18.527,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:19.516,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:20.504,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:21.490,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:26.484,5566 4B2F, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:28.463,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:29.451,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:30.439,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:31.426,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:32.412,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:38.018,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:38.997,334B 4B34, 0,68,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:42.038,334B 4B34, 0,48,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:43.025,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:44.998,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:45.984,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:51.167,5567 FFFF, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:52.158,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:53.148,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:54.138,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:55.126,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:58.087,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:45:59.073,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:04.256,5566 4B2B, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:05.248,5566 4B2A, D,29,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:06.240,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:07.231,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:08.222,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:09.212,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:10.201,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:11.189,5566 4B2A, D,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:12.176,5566 4B2A, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:13.164,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:14.151,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:15.141,5566 4B2A, D,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:16.131,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:17.122,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:18.113,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:19.103,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:20.093,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:23.055,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:29.986,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:32.954,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:34.929,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:37.887,5566 4B2A, C,AC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:44.181,5566 4BFF, C,7E,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:45.171,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:46.160,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:47.148,5566 4B2A, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:48.136,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:49.122,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:50.109,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:51.098,5566 4B2A, D,29,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:52.087,5566 4B2A, D,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:53.076,5566 4B2A, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:54.064,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:55.052,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:56.039,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:57.026,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:58.012,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:46:58.999,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:03.564,5566 4BFF, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:04.554,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:05.545,5566 4B2A, C,7C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:06.537,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:08.520,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:09.512,5566 4B2A, C,9C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:11.243,5566 4B2A, C,BC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:11.495,4B52 4B66, C,6E,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:12.487,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:13.479,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:14.470,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:15.461,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:16.453,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:17.443,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:18.434,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:19.423,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:20.411,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:22.391,5566 4B2A, C,9A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:22.814,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:23.383,334B 2D66, 0,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:23.797,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:25.368,334B 2D7F, 0,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:26.360,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:27.351,5566 4B2A, C,8C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:28.341,5566 4B2A, C,8B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:29.332,5566 4B2A, C,EB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:30.323,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:31.314,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:32.305,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:33.296,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:34.290,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:35.283,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:36.276,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:37.270,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:38.263,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:39.257,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:40.250,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:41.243,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:42.237,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:43.230,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:44.223,5566 4B2A, C,EB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:45.217,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:46.210,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:47.203,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:48.197,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:49.190,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:50.184,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:51.177,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:52.171,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:53.164,5566 4B2A, D,29,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:54.157,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:55.151,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:57.138,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:58.131,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:47:59.125,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:02.105,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:03.098,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:04.091,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:05.084,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:08.063,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:09.056,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:10.049,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:11.042,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:12.036,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:14.023,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:15.016,5566 4B2A, C,BC,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:17.003,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:17.996,5566 4B2A, C,BB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:18.989,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:19.982,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:20.976,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:21.969,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:22.962,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:23.956,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:24.949,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:25.942,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:26.935,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:27.928,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:28.956,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:29.912,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:31.893,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:32.883,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:33.872,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:34.861,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:35.849,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:37.825,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:38.813,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:39.801,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:40.789,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:41.777,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:42.765,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:42.956,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:43.754,4B50 4B66, C,6E,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:44.742,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:44.987,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:45.731,4B7F FBE0, C,5F,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:46.720,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:47.709,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:48.698,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:49.687,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:50.676,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:51.664,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:52.652,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:54.628,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:55.616,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:56.603,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:57.590,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:58.576,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:48:59.562,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:00.549,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:01.538,5566 4B2A, C,A9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:02.527,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:04.508,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:08.472,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:09.463,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:10.454,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:11.445,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:12.436,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:13.426,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:14.418,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:16.402,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:17.395,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:18.387,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:21.366,5566 4B2A, C,DB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:22.359,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:23.352,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:24.345,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:25.338,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:26.330,5566 4B2A, C,9C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:27.356,5566 4B2A, C,9B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:28.310,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:30.287,5566 4B2A, C,5C,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:31.274,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:32.261,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:33.247,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:34.233,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:40.587,5566 4B3F, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:41.024,4B7F FEC0, C,7F,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:42.013,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:43.001,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:43.989,5566 4B2A, C,AB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:44.975,5566 4B2A, C,AA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:49.538,5566 4B2B, C,DB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:50.528,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:51.518,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:52.509,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:53.501,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:54.492,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:55.481,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:57.457,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:58.444,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:49:59.430,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:00.416,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:01.402,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:05.212,5566 4B2B, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:06.202,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:07.192,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:08.181,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:10.161,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:11.151,5566 4B2A, C,CB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:12.141,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:13.130,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:14.120,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:15.110,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:16.099,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:17.088,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:22.037,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:23.027,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T13:50:24.015,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

