Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-11-17T12:36:59.233,E3B2 7BFF, E,E1,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-17T12:37:02.701,30FA 24FF, 4,CD,2015-11-17T12:36:58.551,ASL/16/3937*2E
2015-11-18T14:43:29.651,5566 4B2A, C,CA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:31.670,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:32.626,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:33.618,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:34.610,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:35.601,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:37.584,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:38.576,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:39.568,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:40.559,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:41.551,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:42.543,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:43.534,5566 4B2A, C,EB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:44.526,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:46.509,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:49.482,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:50.473,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:51.464,5566 4B2A, C,EB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:52.455,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:53.446,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:54.436,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:55.426,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:56.417,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:57.320,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:57.408,66AD B4CC, D,1A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:58.399,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:43:59.390,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:01.371,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:02.362,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:03.353,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:04.343,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:05.334,5566 4B2A, C,C9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:06.324,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:07.315,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:09.296,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:10.287,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:11.277,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:12.267,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:13.258,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:14.249,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:15.240,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:16.230,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:19.201,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:20.192,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:21.182,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:22.173,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:23.163,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:24.154,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:26.135,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:27.125,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:28.115,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:30.095,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:31.086,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:32.076,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:33.066,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:34.057,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:34.639,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:35.047,66AD B4CC, D,1B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:36.037,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:37.028,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:39.008,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:39.998,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:40.988,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:41.978,5566 4B2A, C,CB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:42.969,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:43.959,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:45.975,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:46.930,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:47.921,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:48.911,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:49.902,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:50.893,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:51.883,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:52.874,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:53.865,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:54.855,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:55.846,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:56.837,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:57.828,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:58.819,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:44:59.810,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:00.801,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:01.791,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:02.782,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:03.773,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:04.764,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:05.755,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:06.746,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:07.736,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:08.727,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:09.718,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:10.708,5566 4B2A, D,1A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:11.699,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:12.287,5566 4BAA, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:12.690,66AD B4CC, D,1B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:13.682,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:14.673,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:15.665,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:16.656,5566 4B2A, C,EB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:17.647,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:18.639,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:19.630,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:21.614,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:22.606,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:24.589,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:26.572,5566 4B2A, C,CA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:28.555,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:29.546,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:30.537,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:31.529,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:32.520,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:33.512,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:34.503,5566 4B2A, D,19,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:35.494,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:36.485,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:37.477,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:39.460,5566 4B2A, D,19,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:40.452,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:41.443,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:42.435,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:43.426,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:44.418,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:45.409,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:46.400,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:49.374,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:50.030,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:50.365,66A5 34CC, D,2B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:51.355,5566 4B2A, C,CA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:52.346,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:53.337,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:54.329,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:55.320,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:56.310,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:57.301,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:58.292,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:45:59.283,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:00.274,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:01.265,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:02.255,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:03.246,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:04.237,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:05.227,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:06.218,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:08.200,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:09.191,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:11.172,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:14.143,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:15.134,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:16.124,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:17.115,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:18.105,5566 4B2A, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:19.095,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:20.085,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:21.075,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:22.066,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:23.056,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:24.046,5566 4B2A, C,EB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:25.036,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:27.016,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:28.005,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:28.155,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:28.996,66AD B4CC, D,0C,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:29.986,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:30.976,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:31.966,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:32.956,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:33.946,5566 4B2A, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:35.926,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:36.916,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:37.905,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:39.886,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:40.875,5566 4B2A, C,DB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:41.865,5566 4B2A, C,CA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:42.854,5566 4B2A, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:43.843,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:44.833,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:45.822,5566 4B2A, C,CA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:46.811,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:47.800,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:49.779,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:52.746,5566 4B2A, C,C9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:53.735,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:54.723,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:55.712,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:56.700,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:57.688,5566 4B2A, C,DA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:58.676,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:46:59.700,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:00.652,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:01.640,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:02.628,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:04.604,5566 4B2A, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:05.591,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:07.566,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:08.553,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:09.539,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:10.525,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:12.496,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:18.963,5566 7FFF, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:19.948,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:27.348,5566 4FFF, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:36.758,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:45.190,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:48.411,66A5 B4CC, C,FB,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:49.396,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:47:59.297,557F FFF0, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:48:00.282,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:48:15.502,5FFF F800, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:48:23.482,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:48:42.288,66AD B4CC, D,0B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:49:02.229,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:49:19.735,66AC B4CC, D,1B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:49:41.811,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:50:01.317,66AC B4CC, D,4B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:50:22.551,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:50:44.979,66AD B4CC, D,3A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:51:36.631,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:51:49.611,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:51:50.596,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:12.639,5FFF F800, D,0B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:23.608,557F FFF0, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:24.593,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:26.426,5566 5FFF, D,19,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:31.640,66AD B4CC, D,1B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:32.626,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:38.580,5566 4B3F, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:39.566,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:46.806,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:47.791,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:55.288,5564 FFFF, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:52:56.274,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:03.257,557F FFF0, D,0A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:04.242,5566 4B2A, C,EA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:09.876,5566 7FFF, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:10.147,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:10.862,668D B4CC, D,3B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:11.847,5566 4B2A, D,1A,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:17.846,5566 7FFF, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:18.831,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:26.265,5566 4BFF, D,1B,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:33.914,5566 4B2A, C,F9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:34.899,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:40.984,5566 4B2B, D,09,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:42.954,5566 4B2A, C,E9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:49.467,5567 FFFC, C,D9,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:50.452,5566 4B2A, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

2015-11-18T14:53:54.518,5566 4FFF, C,FA,2015-11-17T12:36:58.551,ASL/16/3937*2E

