Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-07T09:14:37.978,E392 69DE, A,E1,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T09:14:39.928,00F8 64FF, 4,CD,2015-10-07T09:14:37.514,ASL/16/3937*2C
2015-10-11T10:10:27.667,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:28.653,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:29.535,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:29.639,5566 4B2A, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:30.523,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:30.624,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:31.509,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:31.610,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:32.596,66AD B4CC, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:33.582,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:34.568,66AD B4CC, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:35.554,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:36.540,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:37.527,66AD B4CC, E,5B,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:38.514,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:39.501,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:40.488,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:41.475,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:42.462,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:43.450,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:44.098,66AD B4CC, E,7B,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:44.233,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:44.437,5566 6652, D,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:45.086,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:45.279,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:45.425,5566 6652, D,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:46.072,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:46.251,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:46.412,5567 FFFF, D,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:47.400,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:48.387,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:49.375,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:50.363,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:51.351,66AD B4CC, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:52.339,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:53.327,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:54.316,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:55.304,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:56.293,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:57.281,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:58.270,66AD B4CC, E,8A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:58.661,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:59.259,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:10:59.650,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:00.248,5566 4B2A, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:00.636,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:01.236,557F FFC0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:02.224,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:03.213,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:04.201,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:05.190,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:06.179,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:07.168,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:08.156,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:09.145,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:09.205,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:10.134,5566 6652, D,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:10.213,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:11.123,5566 667F, D,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:12.111,66AD B4CC, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:12.977,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:13.100,5566 4B2A, E,5A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:13.965,66AD B4CC, E,8A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:14.089,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:14.951,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:15.078,57FF FE00, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:15.926,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:16.066,66CC D2DF, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:17.055,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:18.044,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:19.032,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:20.021,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:21.010,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:21.999,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:22.987,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:23.976,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:24.965,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:25.954,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:26.942,E6AD B4CC, E,5C,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:27.352,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:27.931,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:28.340,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:28.920,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:29.327,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:29.909,57FF FC00, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:30.898,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:31.886,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:32.875,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:33.864,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:34.852,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:35.841,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:36.830,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:37.819,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:38.808,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:39.797,66AD B4CC, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:40.785,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:41.662,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:41.774,5566 4B2A, E,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:42.650,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:42.763,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:43.636,66AD B4CC, E,7B,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:43.752,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:44.225,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:44.741,5566 6652, D,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:45.233,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:45.729,5566 667F, D,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:46.719,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:47.707,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:48.696,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:49.684,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:50.673,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:51.662,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:52.651,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:53.640,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:54.629,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:55.617,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:56.218,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:56.606,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:57.206,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:57.595,5566 4B2A, E,8B,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:58.193,66AD B4CC, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:58.584,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:11:59.573,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:00.562,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:01.550,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:02.539,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:03.528,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:04.516,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:05.505,66AD B4CC, E,8A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:06.494,66AD B4CC, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:07.483,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:08.472,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:09.461,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:10.450,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:10.711,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:11.474,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:11.699,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:12.427,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:12.686,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:13.416,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:14.405,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:15.394,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:16.383,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:17.372,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:18.360,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:19.349,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:20.338,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:21.326,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:22.315,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:23.304,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:24.293,66AD B4CC, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:25.205,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:25.282,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:25.391,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:26.193,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:26.271,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:27.179,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:27.259,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:28.249,66AD B4CC, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:29.237,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:30.226,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:31.215,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:32.204,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:33.193,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:34.182,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:35.170,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:36.159,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:37.148,66AD B4CC, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:38.137,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:39.125,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:39.697,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:39.949,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:40.114,5566 6652, D,88,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:40.685,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:40.957,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:41.103,5566 67FF, D,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:41.671,66AD B4CC, E,5A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:42.092,557F FFE0, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:43.081,66AD B4CC, E,7A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:44.070,66AD B4CC, E,9A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:45.059,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:46.048,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:47.036,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:48.025,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:49.014,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:50.002,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:50.466,66AD B4CC, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:50.990,66CC D2D2, F,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:51.461,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:51.978,66CF FFFF, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:52.965,66AD B4CC, E,9A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:53.954,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:54.249,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:54.942,5566 4B2A, E,58,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:55.237,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:55.930,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:56.223,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:56.919,557F FFE0, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:57.908,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:58.592,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:58.896,5566 6652, D,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:59.600,66AD B4CC, E,99,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:12:59.886,5566 6652, D,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:00.874,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:01.863,66AD B4CC, E,88,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:02.852,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:03.841,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:04.830,66AD B4CC, E,7A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:05.819,66AD B4CC, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:06.808,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:07.796,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:08.740,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:09.728,5566 4B2A, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:10.714,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:11.752,557F FFE0, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:12.741,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:12.943,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:13.214,66CC D2D2, F,4A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:13.730,5566 6652, D,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:13.938,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:14.223,66CC DFFF, F,38,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:14.719,5566 6652, D,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:15.231,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:15.708,5566 6653, D,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:16.697,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:17.686,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:18.675,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:19.664,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:20.653,66AD B4CC, E,8A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:21.641,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:22.630,66AD B4CC, E,7A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:23.231,66AD B4CC, E,7A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:23.619,5566 4B2A, E,59,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:24.220,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:24.608,5566 4B2A, E,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:25.060,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:25.206,5566 6652, D,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:25.597,557F FFE0, E,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:26.070,66AD B4CC, E,5A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:26.586,5566 6652, D,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:27.079,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:27.574,5566 6652, D,39,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:28.085,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:28.563,553F FFF8, D,48,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:29.552,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:30.541,66AD B4CC, E,89,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:31.530,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:32.519,66AD B4CC, E,79,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:33.508,66AD B4CC, E,78,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:34.497,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:35.486,66AD B4CC, E,5A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:36.474,66AD B4CC, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:36.902,66AD B4CC, E,69,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:37.463,5566 6652, D,49,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:37.540,66AD B4CC, E,68,2015-10-10T18:04:16.139,ASL/16/3937*20

2015-10-11T10:13:37.912,5566 4B2A, E,6A,2015-10-10T18:04:16.139,ASL/16/3937*20

