Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-28T11:40:30.780,E3B2 71DE, E,E1,2015-10-28T11:40:30.097,ASL/16/3937*20

2015-10-30T09:31:26.273,E3B2 6BFF, E,E1,2015-10-30T09:31:25.589,ASL/16/3937*2B
2015-11-01T13:43:42.746,334B 4B52, E,B9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T13:43:43.732,334B 4B52, E,B9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T13:44:53.336,334B 4B52, E,A9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T13:52:19.276,622D 94C4, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:01:17.910,26AD B4CC, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:01:42.011,66AD B0C8, C,7F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:02:06.364,66A9 B4C8, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:09:29.863,66AD B0CC, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:10:48.242,66CC D5D4, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:11:38.983,6425 B0CC, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:13:22.013,46AD 94C4, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:16:13.948,66D6 AEC0, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:19:28.665,44C0 8282, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:21:40.980,64E5 6FC0, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:24:49.791,64AD B444, C,2F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:26:28.116,602D 34C8, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:26:29.100,334B 2D66, D,58,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:26:30.083,334B 2D66, D,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:26:31.065,334B 8000, D,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:27:00.201,E000 0000, D,99,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:27:01.185,334B 2D66, D,A8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:27:18.095,334B 2D66, D,B8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:27:19.079,334B 2D66, D,88,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:28:31.750,334B 2D66, D,E8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:28:44.467,65EF BF80, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:29:37.054,22CE E7BC, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:30:50.959,44CC C2D0, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:32:17.238,662D 90C8, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:34:10.289,46C8 4040, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:34:12.379,66A9 B4CC, C,5E,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:34:13.364,334B 4B52, E,78,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:34:45.152,334B 8000, E,C9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:35:06.872,648C 52D2, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:35:28.631,648C D2D2, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:35:37.332,66CC D2C2, C,2E,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:36:12.483,E2A1 B4C8, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:37:35.551,60CC D2D2, C,2F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:38:04.638,7FE6 9C00, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:39:55.935,66C8 C0FF, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:40:03.757,668C 52D2, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:40:33.957,462D A088, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:41:04.224,228C 844C, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:43:37.415,64AD A4C4, C,6E,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:44:08.258,4685 B488, C,7F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:44:29.426,62AD B048, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:44:30.411,334B 4B52, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:44:33.930,337F FF00, E,99,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:44:59.380,6288 9292, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:46:31.816,64C4 12D2, C,7F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:47:39.669,42CC D2D2, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:49:09.554,66CF D7FA, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:49:33.458,66CC D292, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:49:55.619,664A FD67, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:50:44.830,66C8 9092, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:53:12.238,640D 945C, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:53:48.251,6689 B04C, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:53:49.198,334B 2D66, E,C9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:54:18.931,334B FFFF, E,A9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:54:22.068,448D 308C, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:56:01.873,248C C252, C,6E,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:56:58.151,7DB1 8000, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T14:59:45.929,628C D250, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:01:14.876,66CC C2D0, C,4E,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:06:49.621,6685 B48C, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:10:49.876,66AD B4CC, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:11:31.384,648D B088, C,5F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:12:39.699,46AD 94C4, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:12:55.378,66CF FF9E, C,3F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:21:17.941,66A5 B08C, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-01T15:44:20.709,228D B4CC, C,6F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:25:33.426,5F9A C000, C,4F,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:25:34.410,334B 2D66, E,69,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:25:42.501,334B 2D7F, E,69,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:25:43.485,334B 2D66, E,69,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:25:44.469,334B 2D66, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:26:21.877,334B 2D67, E,7A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:26:22.861,334B 2D66, E,59,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:26:33.118,334B 2D66, E,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:26:34.103,334B 2D66, E,49,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:27:28.937,334B 2D66, E,5A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:27:29.921,334B 2D66, E,69,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:28:12.063,334B 2D67, E,5A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:28:13.046,334B 2D66, E,59,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:39.871,334B 3FFF, E,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:40.855,334B 2D66, E,C8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:41.838,334B 2D66, E,E8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:42.820,334B 2D66, E,E8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:47.282,3FFF FC00, E,EA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:48.269,334B 2D66, E,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:41:49.253,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:03.607,334B 2D67, F,1A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:04.592,334B 2D66, E,D9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:05.575,334B 2D66, E,F8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:10.110,334B 2FFF, E,D9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:11.096,334B 2D66, E,A8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:12.084,334B 2D66, E,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:13.071,334B 2D66, F,2A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:14.060,334B 2D66, F,2A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:15.047,334B 2D66, F,4A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:16.036,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:17.025,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:18.015,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:19.005,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:19.993,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:20.983,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:21.974,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:22.963,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:23.953,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:24.942,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:25.928,334B 2D66, F,08,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:42:26.910,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:44:16.764,3FFF F000, E,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:44:17.751,334B 2D66, E,98,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:44:18.771,334B 2D66, E,D9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:44:32.626,334B 2D66, E,D9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:19.490,4B52 4B20, D,48,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:20.480,334B 2D66, E,A9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:21.468,334B 2D66, E,C8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:22.453,334B 2D66, E,D9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:25.203,334B 2D66, E,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:26.192,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:27.182,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:28.171,334B 2D66, E,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:29.160,334B 2D66, F,19,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:30.149,334B 2D66, F,08,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:31.136,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:32.121,334B 2D66, F,1A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T11:45:33.104,334B 2D66, F,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:01:32.532,334B 2FFF, E,FB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:02:28.001,334B 2A55, E,09,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:02:29.006,334B 2A55, E,7B,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:02:30.009,334B 2A55, E,79,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:02:32.011,334B 2A55, E,8A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:03:49.672,334B 2BFF, E,98,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:15.548,334B 2BFF, E,7A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:16.532,3349 2D26, E,2D,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:44.988,334B 2D7F, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:45.976,300B 2D26, E,DB,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:47.957,334B 2D66, E,B9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:48.943,334B 2D66, E,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:06:49.927,334B 2D66, E,FA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:09.215,334B 2D67, E,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:10.204,334B 2D66, E,A9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:11.192,334B 2D66, E,C9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:12.181,334B 2D66, E,AA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:13.171,334B 2D66, E,DA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:14.159,334B 2D66, E,DA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:15.148,334B 2D66, E,CA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:16.137,334B 2D66, E,B8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:17.124,334B 2D66, E,B9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:07:18.109,334B 2D66, E,99,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:31.248,334B 2D66, E,F9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:32.232,334B 2D66, D,48,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:51.327,334B 2D66, D,99,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:52.311,334B 2D66, D,F8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:53.292,334B 2D66, E,3A,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:54.274,E000 0000, D,79,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:55.259,334B 2D66, D,B8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:56.247,334B 2D66, D,A8,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:57.235,334B 2D66, D,A9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:58.220,334B 2D66, D,79,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:25:59.207,334B 2D66, D,78,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:26:00.193,334B 2D66, D,B9,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:26:01.211,334B 2D66, E,08,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:37:32.283,334F FFFC, D,DA,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:37:33.272,334B 2D66, E,29,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:37:34.260,334B 2D66, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:37:35.245,334B 2D66, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:38:08.572,334B 2D66, E,78,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:38:09.557,334B 2D66, E,69,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:38:50.059,334B 2D66, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:38:51.044,334B 2D66, E,89,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T12:38:52.028,334B 2D66, E,88,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T13:09:33.776,334B 2D66, E,99,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-02T13:09:34.759,334B 2D66, D,48,2015-10-30T09:31:25.589,ASL/16/3937*2B

2015-11-03T12:02:17.043,E3B2 7BFF, E,E1,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:30.962,18BA 64FF, 4,CD,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:32.965,334B 2A55, E,CA,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:33.969,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:34.973,334B 2A55, E,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:35.977,334B 2A05, E,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:36.982,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:37.987,334B 2A55, E,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:38.991,334B 2A55, E,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:39.995,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:40.998,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:43.000,334B 2A55, E,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:08:44.005,334B 2A55, D,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:11:06.188,334A 2A55, C,5D,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T13:11:07.186,334B 2A55, C,DA,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:04:23.112,334B 2FFF, C,BD,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:04:24.110,334B 2A55, D,89,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:04:51.013,334B 2A55, D,88,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:04:52.013,334B 2A55, D,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:04:53.013,334B 2A55, D,A9,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:02.472,334B 2A55, D,89,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:04.475,334B 2A55, D,1A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:05.474,334B 2A55, D,1A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:50.408,334B 2A55, D,98,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:51.412,334B 2A55, D,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:52.414,334B 2A55, D,89,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:53.416,334B 2A55, D,28,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:54.417,334B 2A55, D,38,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:55.417,334B 2A55, D,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:05:56.416,334B 2A55, D,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:37.518,334B 2A55, D,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:38.503,334B 2D66, D,28,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:39.486,334B 2D66, D,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:49.838,334B 2D7F, C,ED,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:50.823,334B 2D66, D,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:51.805,334B 2D66, D,09,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:52.174,334B 8000, D,0A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:52.786,334B 2A55, D,38,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:07:53.172,334B FFFF, C,FA,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:01.259,334B 2FFF, D,48,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:02.246,334B 2D66, C,EA,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:03.230,334B 2D66, C,F9,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:18.104,334B 2D66, C,E9,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:19.087,334B 2D66, D,0A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:50.106,334B FFFF, D,1B,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:08:51.090,334B 2D66, D,0A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:22:34.721,334B 2D66, D,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:22:35.726,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:22:36.729,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:22:37.729,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:05.047,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:08.052,334B 2A55, D,FA,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:21.454,334F FFF8, E,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:22.492,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:23.456,334B 2A55, E,49,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:29.598,334B 2A55, E,2A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:30.603,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:31.608,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:32.612,334B 2A55, E,48,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:33.615,334B 2A55, E,49,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:34.614,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:41.172,334B 2A55, E,6A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:42.177,334B 2A55, E,49,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:43.181,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:44.186,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:45.190,334B 2A55, E,39,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:46.193,334B 2A55, D,F9,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:47.196,334B 2A55, E,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:48.199,334B 2A55, E,4A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:49.199,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:50.197,334B 2A55, E,59,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:58.435,334B 2A5F, E,3A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:23:59.437,334B 2A55, E,19,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:00.438,334B 2A55, E,4A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:01.436,334B 2A55, E,5A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:07.320,334B 2A55, E,29,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:08.323,334B 2A55, E,38,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:09.326,334B 2A55, E,2A,2015-11-03T12:02:17.042,ASL/16/3937*22

2015-11-03T14:24:10.328,334B 2A55, E,3A,2015-11-03T12:02:17.042,ASL/16/3937*22

